Id,name,season,price,product_category,size,quantity,quantities_sold,collection_family,sex,color,discount
WPS-00088,Morgex Logo Polo,SS25,103.99,Polo,S,51,44,Morgex,Women,Caviar,0
S-00236,Patch Heritage T-Shirt,SS25,47.99,T-Shirt,XS,198,183,Patch,Men,Blue Marine,0
\00086,Box Logo Heritage Shoes,FS24,175.99,Shoes,45,9,33,Box Logo,Men,Beige Sand,25
M-00115,Tribe Logo Shirt,FS24,122.99,Shirt,XL,48,257,Tribe,Men,Green Lichen,25
WM-00101,Iconic Shirt,FS24,121.99,Shirt,S,24,211,Iconic,Women,Forest Green,10
S-00237,Geographic Heritage T-Shirt,SS25,53.99,T-Shirt,S,291,48,Geographic,Men,White Whisper,0
M-00116,Box Logo Half-Zip Shirt,SS25,141.99,Shirt,XXL,324,141,Box Logo,Men,Navy,0
P-00142,Circular Quilted Pants,SS25,159.99,Pants,XS,215,146,Circular,Men,Petit Four,0
\00087,Slate Quilted Shoes,SS25,202.99,Shoes,41,82,49,Slate,Men,Caviar,0
WToteBagMorgex-0001,Morgex Tote Bag,FS24,23.99,Accessories,One Size,24,228,Morgex,Women,Green Lichen,15
WS-00196,Patch Print T-Shirt,SS25,86.99,T-Shirt,S,242,85,Patch,Women,White Whisper,0
WM-00102,Patch Print Shirt,SS25,101.99,Shirt,S,125,71,Patch,Women,Grey Melange,0
WPS-00089,Geographic Logo Polo,FS24,77.99,Polo,XS,18,32,Geographic,Women,Old Rose,25
WS-00197,Rainforest T-Shirt,SS25,78.99,T-Shirt,XXL,267,211,Rainforest,Women,Yellow Sunshine,0
M-00117,Rainforest Stretch Shirt,SS25,128.99,Shirt,L,148,147,Rainforest,Men,Snow White,0
WS-00198,Patch T-Shirt,SS25,94.99,T-Shirt,XS,161,115,Patch,Women,Beige Sand,0
WL-00152,Rainforest Graphic Sweatshirt,SS25,121.99,Sweatshirt,XS,161,13,Rainforest,Women,Grey Melange,0
L-00170,Box Logo Graphic Sweatshirt,FS24,110.99,Sweatshirt,S,7,86,Box Logo,Men,Green Lichen,25
S-00238,Circular Heritage T-Shirt,FS24,87.99,T-Shirt,XS,172,375,Circular,Men,Khaki,30
WPS-00090,Geographic Quilted Polo,SS25,87.99,Polo,L,497,97,Geographic,Women,Khaki,0
W\00062,Box Logo Shoes,SS25,153.99,Shoes,38,195,29,Box Logo,Women,Burgundy,0
L-00171,Patch Print Sweatshirt,FS24,126.99,Sweatshirt,M,10,180,Patch,Men,Caviar,30
L-00172,Rainforest Sweatshirt,SS25,106.99,Sweatshirt,S,114,12,Rainforest,Men,Bright Red,0
S-00239,Box Logo Half-Zip T-Shirt,FS24,60.99,T-Shirt,XL,15,76,Box Logo,Men,Forest Green,50
\00088,Box Logo Quilted Shoes,FS24,191.99,Shoes,40,54,216,Box Logo,Men,White Whisper,20
M-00118,Morgex Shirt,SS25,124.99,Shirt,XL,490,55,Morgex,Men,Free Blue,0
S-00240,Circular Heritage T-Shirt,SS25,69.99,T-Shirt,S,196,30,Circular,Men,Khaki,0
WM-00103,Geographic Quilted Shirt,FS24,125.99,Shirt,XXL,62,244,Geographic,Women,Blue Marine,15
P-00143,Tribe Logo Pants,SS25,158.99,Pants,XXL,114,133,Tribe,Men,Beige Sand,0
WPS-00091,Box Logo Polo,FS24,85.99,Polo,XL,81,236,Box Logo,Women,Navy,20
WV-00045,Wave Swimwear,FS24,66.99,Swimwear,XXL,133,227,Wave,Women,Olive,30
P-00144,Geographic Half-Zip Pants,FS24,109.99,Pants,S,100,264,Geographic,Men,Caviar,25
PS-00099,Rainforest Half-Zip Polo,FS24,86.99,Polo,S,87,110,Rainforest,Men,Orange Tangerine,30
WS-00199,Iconic Stretch T-Shirt,SS25,75.99,T-Shirt,XS,176,25,Iconic,Women,Bright White,0
WPS-00092,Circular Stretch Polo,SS25,101.99,Polo,S,207,156,Circular,Women,Beige Sand,0
WP-00102,Circular Pants,FS24,141.99,Pants,S,59,284,Circular,Women,Forest Green,25
WGlovesCircular-0001,Circular Gloves,FS24,98.99,Accessories,L,158,229,Circular,Women,Green Lichen,25
WS-00200,Box Logo T-Shirt,FS24,79.99,T-Shirt,S,11,94,Box Logo,Women,White Whisper,25
S-00241,Iconic Graphic T-Shirt,SS25,81.99,T-Shirt,M,348,215,Iconic,Men,Grey Melange,0
\00089,Trail Shoes,FS24,127.99,Shoes,43,19,127,Trail,Men,Snow White,25
WS-00201,Box Logo Quilted T-Shirt,FS24,87.99,T-Shirt,S,17,23,Box Logo,Women,Caviar,50
M-00119,Rainforest Stripe Shirt,FS24,125.99,Shirt,M,150,301,Rainforest,Men,Yellow Sunshine,15
\00090,Cresta Quilted Shoes,FS24,126.99,Shoes,41,90,134,Cresta,Men,Olive,30
S-00242,Geographic T-Shirt,SS25,45.99,T-Shirt,S,213,139,Geographic,Men,Grey Melange,0
WS-00202,Morgex Heritage T-Shirt,SS25,52.99,T-Shirt,XS,277,286,Morgex,Women,Petit Four,0
L-00173,Iconic Stripe Sweatshirt,FS24,113.99,Sweatshirt,L,68,256,Iconic,Men,Green Lichen,30
L-00174,Tribe Stripe Sweatshirt,SS25,122.99,Sweatshirt,XS,352,120,Tribe,Men,Blue Marine,0
N-00086,Box Logo Shorts,SS25,61.99,Shorts,M,463,129,Box Logo,Men,White Whisper,0
WL-00153,Iconic Graphic Sweatshirt,FS24,116.99,Sweatshirt,M,23,267,Iconic,Women,Black Beauty,25
\00091,Cresta Half-Zip Shoes,SS25,196.99,Shoes,43,133,82,Cresta,Men,Free Blue,0
L-00175,Box Logo Heritage Sweatshirt,FS24,114.99,Sweatshirt,L,28,458,Box Logo,Men,Yellow Sunshine,25
W\00063,Trail Heritage Shoes,FS24,116.99,Shoes,37,33,424,Trail,Women,Stone Grey,25
WS-00203,Iconic Logo T-Shirt,FS24,40.99,T-Shirt,L,106,378,Iconic,Women,Burgundy,15
WGlovesIconic-0001,Iconic Gloves,SS25,103.99,Accessories,One Size,122,123,Iconic,Women,Beige Sand,0
WP-00103,Tribe Print Pants,SS25,97.99,Pants,L,416,112,Tribe,Women,Free Blue,0
BeanieBoxLogo-0002,Box Logo Beanie,FS24,31.99,Accessories,One Size,63,409,Box Logo,Men,Caviar,20
N-00087,Geographic Logo Shorts,SS25,66.99,Shorts,XXL,74,42,Geographic,Men,Black Beauty,0
WL-00154,Circular Stretch Sweatshirt,FS24,108.99,Sweatshirt,XXL,97,372,Circular,Women,Blue Marine,40
WL-00155,Morgex Sweatshirt,FS24,96.99,Sweatshirt,XXL,128,312,Morgex,Women,Free Blue,15
P-00145,Circular Stretch Pants,FS24,106.99,Pants,XS,181,317,Circular,Men,Grey Melange,25
P-00146,Geographic Quilted Pants,FS24,144.99,Pants,M,6,43,Geographic,Men,Old Rose,15
N-00088,Box Logo Stripe Shorts,FS24,88.99,Shorts,S,96,377,Box Logo,Men,Yellow Sunshine,25
WBeanieRainforest-0001,Rainforest Beanie,FS24,90.99,Accessories,One Size,163,345,Rainforest,Women,Bright Red,20
WP-00104,Patch Logo Pants,FS24,154.99,Pants,XS,52,504,Patch,Women,Pale Mint,20
S-00243,Morgex Print T-Shirt,FS24,71.99,T-Shirt,XXL,237,349,Morgex,Men,Yellow Sunshine,15
M-00120,Box Logo Quilted Shirt,FS24,105.99,Shirt,XL,63,504,Box Logo,Men,Khaki,20
W\00064,Trail Shoes,SS25,140.99,Shoes,37,474,35,Trail,Women,Blue Marine,0
M-00121,Box Logo Stretch Shirt,SS25,116.99,Shirt,M,514,58,Box Logo,Men,Black Beauty,0
PS-00100,Tribe Graphic Polo,SS25,94.99,Polo,M,400,193,Tribe,Men,Pale Mint,0
P-00147,Morgex Pants,FS24,90.99,Pants,S,59,438,Morgex,Men,Blue Marine,20
W\00065,Trail Stripe Shoes,FS24,175.99,Shoes,42,29,115,Trail,Women,White Whisper,30
\00092,Trail Graphic Shoes,FS24,160.99,Shoes,40,24,212,Trail,Men,Black Beauty,20
SocksMorgex-0003,Morgex Socks,FS24,83.99,Accessories,One Size,10,49,Morgex,Men,Snow White,25
WL-00156,Box Logo Stripe Sweatshirt,SS25,120.99,Sweatshirt,XXL,213,208,Box Logo,Women,Black Beauty,0
WS-00204,Morgex T-Shirt,FS24,94.99,T-Shirt,XL,109,333,Morgex,Women,Navy,15
P-00148,Circular Stripe Pants,SS25,93.99,Pants,M,103,82,Circular,Men,Free Blue,0
WS-00205,Patch Stripe T-Shirt,FS24,54.99,T-Shirt,S,83,139,Patch,Women,Olive,30
W\00066,Cresta Quilted Shoes,SS25,208.99,Shoes,37,249,92,Cresta,Women,Old Rose,0
S-00244,Rainforest Stretch T-Shirt,FS24,84.99,T-Shirt,XXL,84,337,Rainforest,Men,Caviar,25
WP-00105,Iconic Heritage Pants,SS25,89.99,Pants,M,57,66,Iconic,Women,Forest Green,0
PS-00101,Tribe Polo,SS25,102.99,Polo,XXL,25,18,Tribe,Men,Blue Marine,0
M-00122,Iconic Quilted Shirt,FS24,102.99,Shirt,XXL,125,389,Iconic,Men,Green Lichen,15
WM-00104,Tribe Print Shirt,FS24,125.99,Shirt,XXL,141,231,Tribe,Women,Olive,25
WL-00157,Patch Stretch Sweatshirt,FS24,158.99,Sweatshirt,XS,159,381,Patch,Women,Bright White,10
WS-00206,Patch Half-Zip T-Shirt,SS25,53.99,T-Shirt,M,110,24,Patch,Women,White Whisper,0
WL-00158,Tribe Graphic Sweatshirt,SS25,112.99,Sweatshirt,M,250,238,Tribe,Women,Free Blue,0
N-00089,Morgex Half-Zip Shorts,FS24,68.99,Shorts,XL,187,323,Morgex,Men,Blue Marine,10
PS-00102,Tribe Polo,FS24,98.99,Polo,XL,98,169,Tribe,Men,White Whisper,15
WL-00159,Iconic Half-Zip Sweatshirt,SS25,160.99,Sweatshirt,XXL,166,60,Iconic,Women,Beige Sand,0
S-00245,Geographic T-Shirt,SS25,84.99,T-Shirt,M,360,171,Geographic,Men,Petit Four,0
WS-00207,Circular T-Shirt,FS24,45.99,T-Shirt,M,79,416,Circular,Women,Grey Melange,25
M-00123,Tribe Shirt,SS25,149.99,Shirt,L,99,44,Tribe,Men,Old Rose,0
W\00067,Box Logo Shoes,FS24,152.99,Shoes,39,140,390,Box Logo,Women,Beige Sand,15
WM-00105,Circular Logo Shirt,SS25,112.99,Shirt,M,392,53,Circular,Women,Bright Red,0
WP-00106,Circular Half-Zip Pants,FS24,95.99,Pants,M,11,58,Circular,Women,Burgundy,15
S-00246,Patch Print T-Shirt,SS25,35.99,T-Shirt,XL,149,130,Patch,Men,Orange Tangerine,0
WP-00107,Iconic Pants,FS24,125.99,Pants,M,98,243,Iconic,Women,Green Lichen,25
N-00090,Morgex Print Shorts,FS24,59.99,Shorts,L,44,375,Morgex,Men,Olive,25
W\00068,Slate Shoes,SS25,183.99,Shoes,40,79,13,Slate,Women,Stone Grey,0
S-00247,Rainforest Print T-Shirt,SS25,53.99,T-Shirt,S,508,85,Rainforest,Men,Petit Four,0
P-00149,Iconic Graphic Pants,SS25,156.99,Pants,M,150,158,Iconic,Men,Yellow Sunshine,0
V-00050,Sun-Lover Stripe Swimwear,FS24,77.99,Swimwear,S,233,342,Sun-Lover,Men,Snow White,30
WS-00208,Box Logo T-Shirt,FS24,41.99,T-Shirt,XL,56,235,Box Logo,Women,Beige Sand,30
BeltIconic-0001,Iconic Belt,FS24,21.99,Accessories,One Size,21,189,Iconic,Men,Khaki,25
L-00176,Patch Stripe Sweatshirt,SS25,148.99,Sweatshirt,XL,212,40,Patch,Men,Old Rose,0
WN-00061,Patch Shorts,SS25,78.99,Shorts,XXL,312,54,Patch,Women,Stone Grey,0
WP-00108,Iconic Pants,SS25,99.99,Pants,XL,138,156,Iconic,Women,Blue Marine,0
L-00177,Rainforest Stretch Sweatshirt,SS25,134.99,Sweatshirt,XXL,136,28,Rainforest,Men,Navy,0
M-00124,Patch Shirt,SS25,99.99,Shirt,XL,259,71,Patch,Men,Petit Four,0
W\00069,Box Logo Print Shoes,FS24,208.99,Shoes,38,199,349,Box Logo,Women,Beige Sand,10
WN-00062,Rainforest Print Shorts,SS25,71.99,Shorts,XXL,300,150,Rainforest,Women,Green Lichen,0
WS-00209,Box Logo Stretch T-Shirt,FS24,39.99,T-Shirt,L,88,250,Box Logo,Women,Black Beauty,25
PS-00103,Circular Half-Zip Polo,SS25,95.99,Polo,XL,177,53,Circular,Men,Caviar,0
WN-00063,Circular Half-Zip Shorts,SS25,92.99,Shorts,L,51,32,Circular,Women,Navy,0
V-00051,Wave Swimwear,SS25,45.99,Swimwear,L,390,207,Wave,Men,Orange Tangerine,0
BucketHatCircular-0003,Circular Bucket Hat,FS24,56.99,Accessories,One Size,238,335,Circular,Men,Black Beauty,40
WV-00046,Box Logo Heritage Swimwear,FS24,83.99,Swimwear,XS,68,303,Box Logo,Women,Pale Mint,10
S-00248,Morgex T-Shirt,FS24,41.99,T-Shirt,M,39,194,Morgex,Men,Snow White,10
WL-00160,Tribe Stripe Sweatshirt,FS24,120.99,Sweatshirt,L,10,167,Tribe,Women,Black Beauty,15
WL-00161,Morgex Logo Sweatshirt,FS24,168.99,Sweatshirt,XL,42,322,Morgex,Women,Pale Mint,20
BeltBoxLogo-0004,Box Logo Belt,FS24,107.99,Accessories,One Size,9,34,Box Logo,Men,Snow White,20
S-00249,Morgex Stretch T-Shirt,FS24,82.99,T-Shirt,M,14,140,Morgex,Men,Olive,30
PS-00104,Patch Heritage Polo,FS24,71.99,Polo,L,24,288,Patch,Men,Petit Four,15
S-00250,Iconic T-Shirt,FS24,83.99,T-Shirt,M,80,167,Iconic,Men,Blue Marine,30
S-00251,Iconic Quilted T-Shirt,FS24,62.99,T-Shirt,L,19,388,Iconic,Men,Stone Grey,15
WPS-00093,Circular Logo Polo,FS24,70.99,Polo,M,9,39,Circular,Women,Navy,20
WP-00109,Patch Pants,FS24,158.99,Pants,S,175,270,Patch,Women,Beige Sand,50
WPS-00094,Box Logo Logo Polo,SS25,74.99,Polo,XXL,82,45,Box Logo,Women,Khaki,0
WN-00064,Rainforest Shorts,SS25,66.99,Shorts,M,55,5,Rainforest,Women,Bright White,0
P-00150,Morgex Stretch Pants,SS25,123.99,Pants,S,151,134,Morgex,Men,Blue Marine,0
WP-00110,Rainforest Pants,FS24,107.99,Pants,XXL,72,251,Rainforest,Women,Olive,10
L-00178,Rainforest Logo Sweatshirt,FS24,146.99,Sweatshirt,XL,85,142,Rainforest,Men,Bright White,50
S-00252,Morgex Graphic T-Shirt,SS25,34.99,T-Shirt,M,224,35,Morgex,Men,Bright White,0
S-00253,Box Logo Print T-Shirt,SS25,58.99,T-Shirt,M,433,48,Box Logo,Men,White Whisper,0
WM-00106,Box Logo Shirt,FS24,105.99,Shirt,XXL,24,171,Box Logo,Women,Bright White,20
WS-00210,Tribe Stretch T-Shirt,FS24,70.99,T-Shirt,XS,67,174,Tribe,Women,Caviar,30
WL-00162,Patch Sweatshirt,FS24,101.99,Sweatshirt,XS,190,356,Patch,Women,Yellow Sunshine,25
M-00125,Box Logo Logo Shirt,FS24,95.99,Shirt,L,13,62,Box Logo,Men,Black Beauty,15
WS-00211,Tribe Heritage T-Shirt,FS24,66.99,T-Shirt,XXL,20,97,Tribe,Women,Petit Four,25
WL-00163,Box Logo Stripe Sweatshirt,FS24,129.99,Sweatshirt,XXL,5,149,Box Logo,Women,Khaki,30
WS-00212,Iconic Graphic T-Shirt,SS25,50.99,T-Shirt,L,216,74,Iconic,Women,Orange Tangerine,0
WBucketHatTribe-0001,Tribe Bucket Hat,FS24,35.99,Accessories,One Size,159,250,Tribe,Women,Navy,30
WP-00111,Patch Pants,SS25,123.99,Pants,XL,87,98,Patch,Women,Grey Melange,0
\00093,Cresta Heritage Shoes,FS24,146.99,Shoes,46,65,159,Cresta,Men,Bright Red,20
S-00254,Circular T-Shirt,FS24,93.99,T-Shirt,S,145,376,Circular,Men,Burgundy,20
P-00151,Morgex Graphic Pants,SS25,106.99,Pants,XXL,211,182,Morgex,Men,Petit Four,0
M-00126,Iconic Shirt,SS25,97.99,Shirt,S,121,32,Iconic,Men,Caviar,0
ToteBagIconic-0002,Iconic Tote Bag,FS24,70.99,Accessories,One Size,46,542,Iconic,Men,Grey Melange,25
PS-00105,Circular Polo,SS25,88.99,Polo,L,34,15,Circular,Men,Bright White,0
PS-00106,Box Logo Print Polo,SS25,106.99,Polo,L,60,70,Box Logo,Men,Stone Grey,0
WS-00213,Morgex Graphic T-Shirt,SS25,61.99,T-Shirt,XS,78,6,Morgex,Women,Olive,0
L-00179,Tribe Logo Sweatshirt,SS25,135.99,Sweatshirt,S,221,104,Tribe,Men,Caviar,0
WL-00164,Box Logo Half-Zip Sweatshirt,SS25,122.99,Sweatshirt,XS,432,148,Box Logo,Women,Stone Grey,0
WPS-00095,Box Logo Heritage Polo,SS25,76.99,Polo,S,99,92,Box Logo,Women,Grey Melange,0
WM-00107,Tribe Shirt,SS25,86.99,Shirt,XS,435,136,Tribe,Women,Beige Sand,0
N-00091,Circular Half-Zip Shorts,SS25,56.99,Shorts,XL,42,2,Circular,Men,Yellow Sunshine,0
L-00180,Iconic Half-Zip Sweatshirt,FS24,96.99,Sweatshirt,XS,39,95,Iconic,Men,Blue Marine,10
N-00092,Tribe Quilted Shorts,FS24,86.99,Shorts,L,31,553,Tribe,Men,Bright White,15
L-00181,Box Logo Graphic Sweatshirt,SS25,137.99,Sweatshirt,XL,271,325,Box Logo,Men,Caviar,0
BeanieCircular-0001,Circular Beanie,FS24,24.99,Accessories,One Size,4,59,Circular,Men,Orange Tangerine,20
V-00052,Box Logo Swimwear,SS25,71.99,Swimwear,S,82,57,Box Logo,Men,Khaki,0
WPS-00096,Iconic Quilted Polo,SS25,69.99,Polo,M,252,166,Iconic,Women,Stone Grey,0
WM-00108,Morgex Quilted Shirt,SS25,117.99,Shirt,S,48,4,Morgex,Women,Bright White,0
S-00255,Morgex Half-Zip T-Shirt,FS24,58.99,T-Shirt,M,98,198,Morgex,Men,Snow White,10
W\00070,Box Logo Shoes,FS24,101.99,Shoes,36,61,120,Box Logo,Women,Snow White,15
WP-00112,Geographic Pants,SS25,153.99,Pants,XXL,113,68,Geographic,Women,Petit Four,0
L-00182,Morgex Sweatshirt,SS25,112.99,Sweatshirt,L,453,130,Morgex,Men,Black Beauty,0
\00094,Slate Logo Shoes,FS24,170.99,Shoes,42,147,314,Slate,Men,Bright White,15
WCapRainforest-0001,Rainforest Cap,SS25,56.99,Accessories,One Size,130,73,Rainforest,Women,Black Beauty,0
ScarfGeographic-0002,Geographic Scarf,FS24,33.99,Accessories,One Size,21,90,Geographic,Men,Petit Four,10
N-00093,Patch Stripe Shorts,SS25,91.99,Shorts,M,80,77,Patch,Men,Bright Red,0
S-00256,Tribe T-Shirt,FS24,37.99,T-Shirt,XS,36,134,Tribe,Men,White Whisper,20
L-00183,Box Logo Half-Zip Sweatshirt,SS25,110.99,Sweatshirt,S,437,40,Box Logo,Men,Green Lichen,0
WS-00214,Morgex Stripe T-Shirt,FS24,61.99,T-Shirt,XXL,132,240,Morgex,Women,Petit Four,10
V-00053,Wave Swimwear,FS24,55.99,Swimwear,M,134,356,Wave,Men,Navy,30
S-00257,Circular Stretch T-Shirt,SS25,39.99,T-Shirt,XL,267,15,Circular,Men,Black Beauty,0
L-00184,Tribe Stretch Sweatshirt,FS24,124.99,Sweatshirt,M,196,275,Tribe,Men,Navy,30
BucketHatGeographic-0001,Geographic Bucket Hat,SS25,114.99,Accessories,One Size,313,196,Geographic,Men,Old Rose,0
S-00258,Box Logo Stripe T-Shirt,FS24,85.99,T-Shirt,XXL,23,376,Box Logo,Men,Stone Grey,30
N-00094,Geographic Stripe Shorts,SS25,77.99,Shorts,XL,436,162,Geographic,Men,Khaki,0
W\00071,Slate Half-Zip Shoes,FS24,109.99,Shoes,41,18,83,Slate,Women,Orange Tangerine,30
WM-00109,Iconic Shirt,FS24,122.99,Shirt,L,59,109,Iconic,Women,Stone Grey,20
\00095,Slate Stripe Shoes,FS24,185.99,Shoes,45,232,368,Slate,Men,White Whisper,30
WS-00215,Circular T-Shirt,FS24,70.99,T-Shirt,M,2,55,Circular,Women,Khaki,15
WP-00113,Morgex Quilted Pants,SS25,101.99,Pants,XS,306,238,Morgex,Women,Burgundy,0
WL-00165,Geographic Logo Sweatshirt,SS25,148.99,Sweatshirt,XS,296,58,Geographic,Women,Yellow Sunshine,0
P-00152,Geographic Pants,FS24,157.99,Pants,L,127,327,Geographic,Men,Green Lichen,25
W\00072,Cresta Shoes,SS25,100.99,Shoes,37,333,86,Cresta,Women,Blue Marine,0
WP-00114,Geographic Pants,SS25,140.99,Pants,XS,231,127,Geographic,Women,Forest Green,0
WGlovesTribe-0001,Tribe Gloves,SS25,31.99,Accessories,S,215,32,Tribe,Women,Orange Tangerine,0
WCapRainforest-0002,Rainforest Cap,SS25,29.99,Accessories,One Size,301,21,Rainforest,Women,Petit Four,0
WS-00216,Rainforest Heritage T-Shirt,SS25,82.99,T-Shirt,XS,92,49,Rainforest,Women,Blue Marine,0
L-00185,Circular Sweatshirt,SS25,143.99,Sweatshirt,XXL,245,158,Circular,Men,White Whisper,0
P-00153,Box Logo Quilted Pants,FS24,125.99,Pants,XXL,54,463,Box Logo,Men,Stone Grey,10
WM-00110,Box Logo Heritage Shirt,SS25,110.99,Shirt,XS,325,63,Box Logo,Women,Burgundy,0
L-00186,Box Logo Quilted Sweatshirt,SS25,161.99,Sweatshirt,XL,340,154,Box Logo,Men,Orange Tangerine,0
WS-00217,Rainforest Heritage T-Shirt,SS25,48.99,T-Shirt,XXL,73,81,Rainforest,Women,Olive,0
WS-00218,Iconic Logo T-Shirt,FS24,42.99,T-Shirt,S,149,284,Iconic,Women,Olive,50
WL-00166,Tribe Stripe Sweatshirt,FS24,151.99,Sweatshirt,XS,11,137,Tribe,Women,Orange Tangerine,30
S-00259,Box Logo Print T-Shirt,FS24,89.99,T-Shirt,L,32,40,Box Logo,Men,Pale Mint,30
P-00154,Morgex Pants,SS25,139.99,Pants,S,96,110,Morgex,Men,Beige Sand,0
S-00260,Circular Stripe T-Shirt,FS24,50.99,T-Shirt,L,231,292,Circular,Men,Olive,25
V-00054,Wave Half-Zip Swimwear,FS24,59.99,Swimwear,XS,65,348,Wave,Men,Green Lichen,25
CapIconic-0003,Iconic Cap,SS25,113.99,Accessories,One Size,229,227,Iconic,Men,Old Rose,0
WV-00047,Sun-Lover Stretch Swimwear,SS25,56.99,Swimwear,S,40,47,Sun-Lover,Women,Orange Tangerine,0
CapMorgex-0003,Morgex Cap,FS24,108.99,Accessories,One Size,51,540,Morgex,Men,Grey Melange,30
WL-00167,Morgex Sweatshirt,SS25,97.99,Sweatshirt,S,172,176,Morgex,Women,Stone Grey,0
N-00095,Iconic Shorts,FS24,58.99,Shorts,XS,28,389,Iconic,Men,Black Beauty,30
M-00127,Circular Quilted Shirt,FS24,113.99,Shirt,S,133,244,Circular,Men,Navy,25
WL-00168,Patch Stripe Sweatshirt,SS25,157.99,Sweatshirt,M,173,132,Patch,Women,Black Beauty,0
S-00261,Circular Stretch T-Shirt,FS24,55.99,T-Shirt,XL,60,93,Circular,Men,Blue Marine,20
N-00096,Rainforest Half-Zip Shorts,SS25,63.99,Shorts,S,239,182,Rainforest,Men,Old Rose,0
WL-00169,Patch Quilted Sweatshirt,SS25,99.99,Sweatshirt,L,445,67,Patch,Women,Khaki,0
WN-00065,Morgex Stripe Shorts,FS24,66.99,Shorts,M,130,383,Morgex,Women,Navy,30
WS-00219,Iconic T-Shirt,FS24,63.99,T-Shirt,XL,118,292,Iconic,Women,Black Beauty,15
PS-00107,Tribe Heritage Polo,SS25,70.99,Polo,S,291,74,Tribe,Men,Orange Tangerine,0
WPS-00097,Geographic Stretch Polo,FS24,96.99,Polo,M,86,424,Geographic,Women,Yellow Sunshine,30
WM-00111,Geographic Shirt,FS24,135.99,Shirt,L,186,315,Geographic,Women,Old Rose,30
WL-00170,Box Logo Heritage Sweatshirt,FS24,95.99,Sweatshirt,S,69,357,Box Logo,Women,Yellow Sunshine,20
S-00262,Tribe Stripe T-Shirt,SS25,69.99,T-Shirt,XXL,391,136,Tribe,Men,Old Rose,0
S-00263,Tribe T-Shirt,FS24,72.99,T-Shirt,L,34,422,Tribe,Men,Stone Grey,30
P-00155,Circular Stretch Pants,SS25,96.99,Pants,S,235,184,Circular,Men,Bright Red,0
WPS-00098,Box Logo Half-Zip Polo,SS25,76.99,Polo,L,271,197,Box Logo,Women,Pale Mint,0
WBackpackRainforest-0001,Rainforest Backpack,FS24,59.99,Accessories,One Size,102,267,Rainforest,Women,Snow White,30
S-00264,Rainforest T-Shirt,FS24,61.99,T-Shirt,S,24,44,Rainforest,Men,Orange Tangerine,20
WN-00066,Geographic Heritage Shorts,SS25,57.99,Shorts,L,216,35,Geographic,Women,Orange Tangerine,0
WP-00115,Geographic Heritage Pants,SS25,98.99,Pants,XS,262,157,Geographic,Women,Orange Tangerine,0
L-00187,Rainforest Half-Zip Sweatshirt,FS24,114.99,Sweatshirt,M,175,421,Rainforest,Men,Blue Marine,15
PS-00108,Circular Polo,SS25,87.99,Polo,XS,78,68,Circular,Men,Bright Red,0
WScarfGeographic-0004,Geographic Scarf,SS25,42.99,Accessories,One Size,49,5,Geographic,Women,Grey Melange,0
WScarfCircular-0003,Circular Scarf,FS24,26.99,Accessories,One Size,263,336,Circular,Women,Khaki,30
S-00265,Box Logo Logo T-Shirt,SS25,93.99,T-Shirt,L,251,245,Box Logo,Men,Beige Sand,0
WS-00220,Box Logo Stripe T-Shirt,FS24,45.99,T-Shirt,S,190,319,Box Logo,Women,White Whisper,25
W\00073,Trail Heritage Shoes,FS24,189.99,Shoes,38,19,464,Trail,Women,Blue Marine,15
W\00074,Trail Stretch Shoes,SS25,139.99,Shoes,41,281,25,Trail,Women,Bright Red,0
\00096,Slate Logo Shoes,SS25,166.99,Shoes,45,122,48,Slate,Men,Blue Marine,0
S-00266,Geographic Half-Zip T-Shirt,SS25,91.99,T-Shirt,S,86,74,Geographic,Men,Petit Four,0
PS-00109,Morgex Stripe Polo,FS24,109.99,Polo,L,143,360,Morgex,Men,Bright Red,10
WM-00112,Geographic Graphic Shirt,FS24,146.99,Shirt,S,186,236,Geographic,Women,Petit Four,20
N-00097,Circular Stretch Shorts,SS25,80.99,Shorts,L,243,219,Circular,Men,Navy,0
WS-00221,Box Logo T-Shirt,SS25,87.99,T-Shirt,XL,75,12,Box Logo,Women,Pale Mint,0
N-00098,Morgex Print Shorts,SS25,65.99,Shorts,M,49,26,Morgex,Men,Forest Green,0
WS-00222,Tribe T-Shirt,SS25,34.99,T-Shirt,S,224,66,Tribe,Women,Forest Green,0
S-00267,Patch Logo T-Shirt,SS25,73.99,T-Shirt,XS,311,74,Patch,Men,Free Blue,0
N-00099,Box Logo Graphic Shorts,FS24,84.99,Shorts,XL,48,205,Box Logo,Men,Forest Green,25
WN-00067,Geographic Half-Zip Shorts,SS25,59.99,Shorts,L,421,55,Geographic,Women,Navy,0
WV-00048,Box Logo Graphic Swimwear,SS25,52.99,Swimwear,XS,286,30,Box Logo,Women,Petit Four,0
W\00075,Slate Half-Zip Shoes,FS24,167.99,Shoes,42,9,168,Slate,Women,Olive,20
WS-00223,Rainforest Heritage T-Shirt,SS25,64.99,T-Shirt,XS,234,122,Rainforest,Women,Caviar,0
WPS-00099,Box Logo Quilted Polo,SS25,81.99,Polo,XL,90,45,Box Logo,Women,Caviar,0
W\00076,Cresta Heritage Shoes,SS25,139.99,Shoes,37,70,47,Cresta,Women,Bright Red,0
WS-00224,Circular Stretch T-Shirt,FS24,64.99,T-Shirt,M,33,161,Circular,Women,Bright White,30
