name,product_category,collection_family,sex,color,size,price,sell_through,predicted_tier,recommended_discount,discount_reason
Rainforest Backpack,Accessories,Rainforest,Men,Burgundy,One Size,100.99,0.635,fast_mover,0,Restock — no discount needed
Geographic Socks,Accessories,Geographic,Men,Petit Four,L,118.99,0.635,fast_mover,0,Restock — no discount needed
Rainforest Half-Zip T-Shirt,T-Shirt,Rainforest,Men,Orange Tangerine,L,74.99,0.636,fast_mover,0,Restock — no discount needed
Rainforest Shirt,Shirt,Rainforest,Men,Caviar,M,135.99,0.636,fast_mover,0,Restock — no discount needed
Morgex Half-Zip Polo,Polo,Morgex,Men,Pale Mint,XS,100.99,0.636,fast_mover,0,Restock — no discount needed
Box Logo Quilted Shirt,Shirt,Box Logo,Men,Blue Marine,XXL,92.99,0.636,fast_mover,0,Restock — no discount needed
Box Logo Logo Shorts,Shorts,Box Logo,Men,Grey Melange,L,88.99,0.636,fast_mover,0,Restock — no discount needed
Tribe Polo,Polo,Tribe,Women,Snow White,XXL,67.99,0.637,fast_mover,0,Restock — no discount needed
Box Logo Beanie,Accessories,Box Logo,Men,Old Rose,One Size,61.99,0.637,fast_mover,0,Restock — no discount needed
Iconic Graphic Polo,Polo,Iconic,Women,Bright White,XL,102.99,0.637,fast_mover,0,Restock — no discount needed
Circular Stretch Pants,Pants,Circular,Men,Grey Melange,XS,106.99,0.637,fast_mover,0,Restock — no discount needed
Box Logo Print Shoes,Shoes,Box Logo,Women,Beige Sand,38,208.99,0.637,fast_mover,0,Restock — no discount needed
Circular Graphic Pants,Pants,Circular,Men,Olive,L,150.99,0.637,fast_mover,0,Restock — no discount needed
Tribe Graphic Sweatshirt,Sweatshirt,Tribe,Women,Grey Melange,XXL,100.99,0.637,fast_mover,0,Restock — no discount needed
Rainforest Polo,Polo,Rainforest,Men,Stone Grey,L,102.99,0.638,fast_mover,0,Restock — no discount needed
Iconic Heritage Pants,Pants,Iconic,Women,Snow White,XL,121.99,0.638,fast_mover,0,Restock — no discount needed
Iconic Graphic Shorts,Shorts,Iconic,Men,Burgundy,XS,91.99,0.638,fast_mover,0,Restock — no discount needed
Box Logo Graphic Shoes,Shoes,Box Logo,Men,Bright White,41,160.99,0.638,fast_mover,0,Restock — no discount needed
Morgex Polo,Polo,Morgex,Women,Grey Melange,L,90.99,0.638,fast_mover,0,Restock — no discount needed
Rainforest Stretch Sweatshirt,Sweatshirt,Rainforest,Men,Petit Four,L,150.99,0.638,fast_mover,0,Restock — no discount needed
Geographic Print Sweatshirt,Sweatshirt,Geographic,Women,Grey Melange,XL,165.99,0.639,fast_mover,0,Restock — no discount needed
Iconic T-Shirt,T-Shirt,Iconic,Women,Petit Four,XL,60.99,0.639,fast_mover,0,Restock — no discount needed
Rainforest Stripe Polo,Polo,Rainforest,Women,Bright Red,S,84.99,0.639,fast_mover,0,Restock — no discount needed
Iconic Polo,Polo,Iconic,Women,Beige Sand,XL,108.99,0.64,fast_mover,0,Restock — no discount needed
Geographic Shorts,Shorts,Geographic,Women,Caviar,XXL,60.99,0.64,fast_mover,0,Restock — no discount needed
Geographic Graphic Shirt,Shirt,Geographic,Women,Yellow Sunshine,XS,91.99,0.64,fast_mover,0,Restock — no discount needed
Slate Quilted Shoes,Shoes,Slate,Men,Navy,41,89.99,0.641,fast_mover,0,Restock — no discount needed
Circular Quilted Shirt,Shirt,Circular,Women,Olive,M,146.99,0.642,fast_mover,0,Restock — no discount needed
Box Logo Logo Polo,Polo,Box Logo,Men,Forest Green,XS,97.99,0.642,fast_mover,0,Restock — no discount needed
Slate Print Shoes,Shoes,Slate,Men,Olive,41,124.99,0.643,fast_mover,0,Restock — no discount needed
Rainforest Heritage Polo,Polo,Rainforest,Women,Forest Green,XS,83.99,0.643,fast_mover,0,Restock — no discount needed
Circular Logo T-Shirt,T-Shirt,Circular,Men,Caviar,M,65.99,0.643,fast_mover,0,Restock — no discount needed
Patch Heritage T-Shirt,T-Shirt,Patch,Men,Yellow Sunshine,XL,50.99,0.643,fast_mover,0,Restock — no discount needed
Rainforest Half-Zip Shirt,Shirt,Rainforest,Women,Petit Four,XS,142.99,0.643,fast_mover,0,Restock — no discount needed
Rainforest Half-Zip T-Shirt,T-Shirt,Rainforest,Men,Burgundy,XL,78.99,0.644,fast_mover,0,Restock — no discount needed
Geographic Heritage Shirt,Shirt,Geographic,Women,Olive,XXL,127.99,0.645,fast_mover,0,Restock — no discount needed
Morgex Stripe T-Shirt,T-Shirt,Morgex,Women,Petit Four,XXL,61.99,0.645,fast_mover,0,Restock — no discount needed
Iconic Logo T-Shirt,T-Shirt,Iconic,Men,Forest Green,M,60.99,0.646,fast_mover,0,Restock — no discount needed
Iconic Quilted T-Shirt,T-Shirt,Iconic,Women,Caviar,XXL,53.99,0.646,fast_mover,0,Restock — no discount needed
Box Logo Cap,Accessories,Box Logo,Women,White Whisper,One Size,87.99,0.646,fast_mover,0,Restock — no discount needed
Sun-Lover Quilted Swimwear,Swimwear,Sun-Lover,Women,Free Blue,XS,71.99,0.646,fast_mover,0,Restock — no discount needed
Morgex Shorts,Shorts,Morgex,Men,Blue Marine,XS,57.99,0.646,fast_mover,0,Restock — no discount needed
Tribe Logo Pants,Pants,Tribe,Women,Bright Red,XS,145.99,0.646,fast_mover,0,Restock — no discount needed
Morgex Pants,Pants,Morgex,Women,Green Lichen,XS,158.99,0.647,fast_mover,0,Restock — no discount needed
Box Logo Heritage Sweatshirt,Sweatshirt,Box Logo,Men,Bright Red,S,148.99,0.647,fast_mover,0,Restock — no discount needed
Circular Quilted T-Shirt,T-Shirt,Circular,Women,Grey Melange,L,84.99,0.648,fast_mover,0,Restock — no discount needed
Trail Heritage Shoes,Shoes,Trail,Men,Beige Sand,43,90.99,0.648,fast_mover,0,Restock — no discount needed
Box Logo Shorts,Shorts,Box Logo,Men,Burgundy,L,59.99,0.648,fast_mover,0,Restock — no discount needed
Morgex T-Shirt,T-Shirt,Morgex,Women,Black Beauty,L,68.99,0.65,fast_mover,0,Restock — no discount needed
Circular Print Sweatshirt,Sweatshirt,Circular,Women,Grey Melange,XL,104.99,0.651,fast_mover,0,Restock — no discount needed
Rainforest Logo Pants,Pants,Rainforest,Men,Black Beauty,L,143.99,0.653,fast_mover,0,Restock — no discount needed
Tribe Pants,Pants,Tribe,Men,Old Rose,XL,157.99,0.654,fast_mover,0,Restock — no discount needed
Trail Stripe Shoes,Shoes,Trail,Men,Bright Red,42,90.99,0.654,fast_mover,0,Restock — no discount needed
Patch Quilted Pants,Pants,Patch,Men,Olive,M,141.99,0.654,fast_mover,0,Restock — no discount needed
Morgex Half-Zip Sweatshirt,Sweatshirt,Morgex,Women,Pale Mint,XS,123.99,0.654,fast_mover,0,Restock — no discount needed
Iconic Pants,Pants,Iconic,Men,Forest Green,S,107.99,0.655,fast_mover,0,Restock — no discount needed
Rainforest Print Sweatshirt,Sweatshirt,Rainforest,Women,Grey Melange,L,169.99,0.655,fast_mover,0,Restock — no discount needed
Geographic Logo Sweatshirt,Sweatshirt,Geographic,Men,Old Rose,M,136.99,0.656,fast_mover,0,Restock — no discount needed
Iconic Logo T-Shirt,T-Shirt,Iconic,Women,Olive,S,42.99,0.656,fast_mover,0,Restock — no discount needed
Wave Graphic Swimwear,Swimwear,Wave,Men,Navy,S,54.99,0.656,fast_mover,0,Restock — no discount needed
Iconic Cap,Accessories,Iconic,Women,Bright White,One Size,74.99,0.657,fast_mover,0,Restock — no discount needed
Iconic Logo Pants,Pants,Iconic,Men,White Whisper,XS,155.99,0.66,fast_mover,0,Restock — no discount needed
Rainforest T-Shirt,T-Shirt,Rainforest,Women,Bright White,XS,91.99,0.661,fast_mover,0,Restock — no discount needed
Rainforest Shirt,Shirt,Rainforest,Men,Pale Mint,S,148.99,0.661,fast_mover,0,Restock — no discount needed
Geographic Waist Bag,Accessories,Geographic,Men,Green Lichen,One Size,72.99,0.662,fast_mover,0,Restock — no discount needed
Iconic Stripe T-Shirt,T-Shirt,Iconic,Men,White Whisper,L,41.99,0.662,fast_mover,0,Restock — no discount needed
Rainforest Stripe Shirt,Shirt,Rainforest,Women,Bright Red,XXL,108.99,0.662,fast_mover,0,Restock — no discount needed
Trail Shoes,Shoes,Trail,Men,Orange Tangerine,43,145.99,0.663,fast_mover,0,Restock — no discount needed
Rainforest Sweatshirt,Sweatshirt,Rainforest,Women,Black Beauty,XXL,94.99,0.663,fast_mover,0,Restock — no discount needed
Box Logo Shoes,Shoes,Box Logo,Women,Snow White,36,101.99,0.663,fast_mover,0,Restock — no discount needed
Box Logo Print Shirt,Shirt,Box Logo,Women,Olive,XXL,94.99,0.663,fast_mover,0,Restock — no discount needed
Patch Graphic Pants,Pants,Patch,Women,Snow White,L,95.99,0.664,fast_mover,0,Restock — no discount needed
Cresta Logo Shoes,Shoes,Cresta,Women,Stone Grey,41,201.99,0.665,fast_mover,0,Restock — no discount needed
Iconic T-Shirt,T-Shirt,Iconic,Women,Bright Red,L,54.99,0.666,fast_mover,0,Restock — no discount needed
Tribe Quilted Sweatshirt,Sweatshirt,Tribe,Men,Forest Green,M,158.99,0.666,fast_mover,0,Restock — no discount needed
Tribe T-Shirt,T-Shirt,Tribe,Women,Black Beauty,XS,80.99,0.666,fast_mover,0,Restock — no discount needed
Circular Print T-Shirt,T-Shirt,Circular,Men,Blue Marine,XL,92.99,0.666,fast_mover,0,Restock — no discount needed
Rainforest Sweatshirt,Sweatshirt,Rainforest,Men,Yellow Sunshine,XL,154.99,0.667,fast_mover,0,Restock — no discount needed
Circular Stretch Sweatshirt,Sweatshirt,Circular,Men,Petit Four,S,152.99,0.667,fast_mover,0,Restock — no discount needed
Patch Stretch Sweatshirt,Sweatshirt,Patch,Men,Grey Melange,L,141.99,0.667,fast_mover,0,Restock — no discount needed
Rainforest Waist Bag,Accessories,Rainforest,Men,Khaki,One Size,63.99,0.667,fast_mover,0,Restock — no discount needed
Morgex Stripe Polo,Polo,Morgex,Men,Beige Sand,XS,90.99,0.667,fast_mover,0,Restock — no discount needed
Rainforest Stripe Shirt,Shirt,Rainforest,Men,Yellow Sunshine,M,125.99,0.667,fast_mover,0,Restock — no discount needed
Circular Print Pants,Pants,Circular,Men,Grey Melange,S,94.99,0.667,fast_mover,0,Restock — no discount needed
Tribe Shorts,Shorts,Tribe,Men,Snow White,XL,69.99,0.668,fast_mover,0,Restock — no discount needed
Box Logo Graphic T-Shirt,T-Shirt,Box Logo,Men,Yellow Sunshine,XS,90.99,0.668,fast_mover,0,Restock — no discount needed
Circular Print Shorts,Shorts,Circular,Women,Forest Green,XXL,64.99,0.67,fast_mover,0,Restock — no discount needed
Geographic Stripe T-Shirt,T-Shirt,Geographic,Women,Beige Sand,M,87.99,0.67,fast_mover,0,Restock — no discount needed
Patch Stripe Shorts,Shorts,Patch,Women,Navy,L,57.99,0.671,fast_mover,0,Restock — no discount needed
Patch Logo Pants,Pants,Patch,Women,Yellow Sunshine,S,129.99,0.671,fast_mover,0,Restock — no discount needed
Morgex Gloves,Accessories,Morgex,Women,Beige Sand,One Size,63.99,0.672,fast_mover,0,Restock — no discount needed
Geographic Logo Polo,Polo,Geographic,Women,Olive,XXL,72.99,0.672,fast_mover,0,Restock — no discount needed
Morgex Logo T-Shirt,T-Shirt,Morgex,Men,Black Beauty,XL,66.99,0.673,fast_mover,0,Restock — no discount needed
Tribe Stripe Sweatshirt,Sweatshirt,Tribe,Men,Caviar,S,161.99,0.673,fast_mover,0,Restock — no discount needed
Tribe Sweatshirt,Sweatshirt,Tribe,Men,Pale Mint,M,151.99,0.674,fast_mover,0,Restock — no discount needed
Box Logo Logo Shorts,Shorts,Box Logo,Women,Orange Tangerine,M,79.99,0.675,fast_mover,0,Restock — no discount needed
Box Logo Logo Shoes,Shoes,Box Logo,Men,Orange Tangerine,43,163.99,0.675,fast_mover,0,Restock — no discount needed
Sun-Lover Stripe Swimwear,Swimwear,Sun-Lover,Women,Black Beauty,XS,75.99,0.675,fast_mover,0,Restock — no discount needed
Geographic Heritage T-Shirt,T-Shirt,Geographic,Women,Free Blue,XS,78.99,0.676,fast_mover,0,Restock — no discount needed
Geographic T-Shirt,T-Shirt,Geographic,Women,Green Lichen,XS,39.99,0.676,fast_mover,0,Restock — no discount needed
Slate Stretch Shoes,Shoes,Slate,Women,Forest Green,42,175.99,0.677,fast_mover,0,Restock — no discount needed
Patch Stripe Shirt,Shirt,Patch,Men,Burgundy,M,137.99,0.677,fast_mover,0,Restock — no discount needed
Morgex Logo Pants,Pants,Morgex,Men,Snow White,L,121.99,0.677,fast_mover,0,Restock — no discount needed
Box Logo Print Swimwear,Swimwear,Box Logo,Women,Burgundy,XXL,47.99,0.677,fast_mover,0,Restock — no discount needed
Circular Pants,Pants,Circular,Women,Pale Mint,XXL,135.99,0.678,fast_mover,0,Restock — no discount needed
Tribe Half-Zip Pants,Pants,Tribe,Men,Khaki,XS,105.99,0.678,fast_mover,0,Restock — no discount needed
Box Logo Quilted Shorts,Shorts,Box Logo,Men,Old Rose,XXL,54.99,0.678,fast_mover,0,Restock — no discount needed
Patch Logo Polo,Polo,Patch,Women,Old Rose,S,78.99,0.678,fast_mover,0,Restock — no discount needed
Trail Stretch Shoes,Shoes,Trail,Women,White Whisper,38,91.99,0.68,fast_mover,0,Restock — no discount needed
Geographic Stripe Sweatshirt,Sweatshirt,Geographic,Men,Khaki,L,169.99,0.68,fast_mover,0,Restock — no discount needed
Circular T-Shirt,T-Shirt,Circular,Women,Green Lichen,S,61.99,0.68,fast_mover,0,Restock — no discount needed
Iconic Heritage T-Shirt,T-Shirt,Iconic,Men,Yellow Sunshine,S,72.99,0.68,fast_mover,0,Restock — no discount needed
Morgex Quilted Polo,Polo,Morgex,Men,Petit Four,M,75.99,0.68,fast_mover,0,Restock — no discount needed
Slate Logo Shoes,Shoes,Slate,Men,Bright White,42,170.99,0.681,fast_mover,0,Restock — no discount needed
Rainforest Stretch Shorts,Shorts,Rainforest,Men,Snow White,XL,88.99,0.681,fast_mover,0,Restock — no discount needed
Iconic Heritage Shirt,Shirt,Iconic,Men,Yellow Sunshine,L,95.99,0.682,fast_mover,0,Restock — no discount needed
Iconic Quilted Sweatshirt,Sweatshirt,Iconic,Men,Bright Red,M,125.99,0.682,fast_mover,0,Restock — no discount needed
Patch Graphic Polo,Polo,Patch,Men,Forest Green,XXL,105.99,0.683,fast_mover,0,Restock — no discount needed
Circular Shirt,Shirt,Circular,Women,Bright White,L,95.99,0.683,fast_mover,0,Restock — no discount needed
Box Logo Stretch Polo,Polo,Box Logo,Women,Burgundy,XS,103.99,0.683,fast_mover,0,Restock — no discount needed
Morgex Heritage Shorts,Shorts,Morgex,Men,Bright Red,XL,88.99,0.684,fast_mover,0,Restock — no discount needed
Tribe Logo T-Shirt,T-Shirt,Tribe,Men,Bright Red,XS,86.99,0.684,fast_mover,0,Restock — no discount needed
Rainforest Stripe Polo,Polo,Rainforest,Women,Petit Four,L,97.99,0.685,fast_mover,0,Restock — no discount needed
Circular Pants,Pants,Circular,Women,Free Blue,XL,114.99,0.686,fast_mover,0,Restock — no discount needed
Tribe Logo Shirt,Shirt,Tribe,Men,Beige Sand,XS,93.99,0.686,fast_mover,0,Restock — no discount needed
Circular Logo Polo,Polo,Circular,Women,Pale Mint,L,103.99,0.686,fast_mover,0,Restock — no discount needed
Iconic Logo Shorts,Shorts,Iconic,Men,Burgundy,XL,58.99,0.686,fast_mover,0,Restock — no discount needed
Circular Heritage T-Shirt,T-Shirt,Circular,Men,Khaki,XS,87.99,0.686,fast_mover,0,Restock — no discount needed
Cresta Half-Zip Shoes,Shoes,Cresta,Men,Beige Sand,41,155.99,0.686,fast_mover,0,Restock — no discount needed
Morgex Logo Shorts,Shorts,Morgex,Women,Old Rose,M,88.99,0.687,fast_mover,0,Restock — no discount needed
Box Logo Stripe Shirt,Shirt,Box Logo,Women,Khaki,S,88.99,0.687,fast_mover,0,Restock — no discount needed
Geographic Half-Zip Pants,Pants,Geographic,Men,Caviar,XXL,151.99,0.688,fast_mover,0,Restock — no discount needed
Tribe Quilted Shirt,Shirt,Tribe,Women,Orange Tangerine,L,147.99,0.688,fast_mover,0,Restock — no discount needed
Morgex Graphic T-Shirt,T-Shirt,Morgex,Women,Petit Four,XL,88.99,0.689,fast_mover,0,Restock — no discount needed
Box Logo Half-Zip T-Shirt,T-Shirt,Box Logo,Men,Beige Sand,S,34.99,0.689,fast_mover,0,Restock — no discount needed
Iconic Shirt,Shirt,Iconic,Women,Bright White,L,113.99,0.69,fast_mover,0,Restock — no discount needed
Tribe Half-Zip Shirt,Shirt,Tribe,Women,Orange Tangerine,XL,125.99,0.69,fast_mover,0,Restock — no discount needed
Tribe Quilted Shorts,Shorts,Tribe,Men,Old Rose,S,93.99,0.691,fast_mover,0,Restock — no discount needed
Slate Logo Shoes,Shoes,Slate,Men,Khaki,41,195.99,0.692,fast_mover,0,Restock — no discount needed
Iconic Stripe Polo,Polo,Iconic,Men,White Whisper,M,70.99,0.692,fast_mover,0,Restock — no discount needed
Morgex Half-Zip Sweatshirt,Sweatshirt,Morgex,Men,Orange Tangerine,XL,112.99,0.693,fast_mover,0,Restock — no discount needed
Tribe Stripe Pants,Pants,Tribe,Men,Old Rose,XS,104.99,0.693,fast_mover,0,Restock — no discount needed
Patch Logo T-Shirt,T-Shirt,Patch,Men,Yellow Sunshine,M,80.99,0.694,fast_mover,0,Restock — no discount needed
Tribe Print Pants,Pants,Tribe,Men,Burgundy,XL,111.99,0.695,fast_mover,0,Restock — no discount needed
Box Logo Graphic Shirt,Shirt,Box Logo,Men,Caviar,L,131.99,0.696,fast_mover,0,Restock — no discount needed
Tribe Print Sweatshirt,Sweatshirt,Tribe,Men,Yellow Sunshine,XXL,169.99,0.696,fast_mover,0,Restock — no discount needed
Patch Sweatshirt,Sweatshirt,Patch,Women,Navy,XL,99.99,0.696,fast_mover,0,Restock — no discount needed
Circular Half-Zip T-Shirt,T-Shirt,Circular,Men,Blue Marine,M,79.99,0.696,fast_mover,0,Restock — no discount needed
Iconic Half-Zip T-Shirt,T-Shirt,Iconic,Women,Green Lichen,XL,92.99,0.697,fast_mover,0,Restock — no discount needed
Iconic Logo Pants,Pants,Iconic,Women,Olive,L,115.99,0.698,fast_mover,0,Restock — no discount needed
Rainforest T-Shirt,T-Shirt,Rainforest,Men,Forest Green,S,40.99,0.699,fast_mover,0,Restock — no discount needed
Rainforest Stretch Shorts,Shorts,Rainforest,Women,Old Rose,XS,66.99,0.7,fast_mover,0,Restock — no discount needed
Box Logo Stripe Swimwear,Swimwear,Box Logo,Men,Free Blue,S,64.99,0.7,fast_mover,0,Restock — no discount needed
Rainforest Quilted Sweatshirt,Sweatshirt,Rainforest,Men,Stone Grey,S,141.99,0.7,fast_mover,0,Restock — no discount needed
Iconic Stripe Pants,Pants,Iconic,Men,Green Lichen,XXL,108.99,0.701,fast_mover,0,Restock — no discount needed
Geographic Quilted Shorts,Shorts,Geographic,Women,Blue Marine,L,68.99,0.701,fast_mover,0,Restock — no discount needed
Box Logo Logo T-Shirt,T-Shirt,Box Logo,Women,Free Blue,XXL,62.99,0.701,fast_mover,0,Restock — no discount needed
Trail Shoes,Shoes,Trail,Women,Caviar,37,207.99,0.703,fast_mover,0,Restock — no discount needed
Morgex Stretch Pants,Pants,Morgex,Men,Orange Tangerine,M,105.99,0.703,fast_mover,0,Restock — no discount needed
Box Logo Quilted Swimwear,Swimwear,Box Logo,Women,Black Beauty,XL,57.99,0.703,fast_mover,0,Restock — no discount needed
Tribe Stretch T-Shirt,T-Shirt,Tribe,Women,Bright White,S,90.99,0.704,fast_mover,0,Restock — no discount needed
Box Logo Shirt,Shirt,Box Logo,Women,Green Lichen,L,107.99,0.706,fast_mover,0,Restock — no discount needed
Geographic T-Shirt,T-Shirt,Geographic,Men,Orange Tangerine,L,48.99,0.706,fast_mover,0,Restock — no discount needed
Tribe Quilted Pants,Pants,Tribe,Women,Burgundy,XS,148.99,0.706,fast_mover,0,Restock — no discount needed
Geographic Logo T-Shirt,T-Shirt,Geographic,Women,Bright White,XS,72.99,0.706,fast_mover,0,Restock — no discount needed
Cresta Stretch Shoes,Shoes,Cresta,Women,Bright Red,38,146.99,0.706,fast_mover,0,Restock — no discount needed
Rainforest Half-Zip Sweatshirt,Sweatshirt,Rainforest,Men,Blue Marine,M,114.99,0.706,fast_mover,0,Restock — no discount needed
Tribe Quilted Sweatshirt,Sweatshirt,Tribe,Women,Beige Sand,XL,112.99,0.707,fast_mover,0,Restock — no discount needed
Iconic T-Shirt,T-Shirt,Iconic,Men,Snow White,S,69.99,0.707,fast_mover,0,Restock — no discount needed
Rainforest Print T-Shirt,T-Shirt,Rainforest,Men,Bright White,M,55.99,0.708,fast_mover,0,Restock — no discount needed
Rainforest Stretch Polo,Polo,Rainforest,Women,Caviar,M,91.99,0.708,fast_mover,0,Restock — no discount needed
Sun-Lover Swimwear,Swimwear,Sun-Lover,Women,Snow White,XXL,49.99,0.708,fast_mover,0,Restock — no discount needed
Slate Shoes,Shoes,Slate,Women,Green Lichen,38,156.99,0.709,fast_mover,0,Restock — no discount needed
Iconic Half-Zip Sweatshirt,Sweatshirt,Iconic,Men,Blue Marine,XS,96.99,0.709,fast_mover,0,Restock — no discount needed
Morgex Print Shirt,Shirt,Morgex,Men,Caviar,S,134.99,0.709,fast_mover,0,Restock — no discount needed
Iconic Graphic Sweatshirt,Sweatshirt,Iconic,Men,Green Lichen,XS,110.99,0.71,fast_mover,0,Restock — no discount needed
